review_id,review,positive_first,use_negative_dot,use_positive_dot,positive_len_1,positive_len_2,negative_len_1,negative_len_2,positive_negative_len_prop_1,positive_negative_len_prop_2,use_extreme_positive_words_1,use_extreme_positive_words_2,use_extreme_positive_words_3,use_extreme_negative_words_1,use_extreme_negative_words_2,use_extreme_negative_words_3,topic_price_positive,topic_facilities_positive,topic_design_positive,topic_location_positive,topic_room_positive,topic_staff_positive,topic_food_positive,topic_metro_positive,topic_bathroom_positive,topic_view_positive,topic_price_negative,topic_staff_negative,topic_bathroom_negative,topic_room_negative,topic_food_negative,topic_location_negative,topic_facilities_negative,topic_air_negative,use_negative_nothing_to_dislike,use_positive_nothing,detailed,list,positive_buttom_line_recommendation,negative_buttom_line_recommendation
202,"Negative: No real people watching lobby but that is part of it s discrete profile  Positive: Simply the best of the best
",0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
203,"Positive: Simply the best of the best
Negative: No real people watching lobby but that is part of it's discrete profile ",1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,"Negative: Nothing Positive: We loved every minute at your hotel We are Already planning our return Yes to London but YES to Hotel 41 
",0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
205,"Positive: We loved every minute at your hotel. We are Already planning our return. Yes to London but YES to Hotel 41 
Negative: Nothing",1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
206,"Negative: Positive: The service is beyond compare food great Our room and the lounge were beautiful and comfortable Perfection 
",0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,"Positive: The service is beyond compare, food great. Our room and the lounge were beautiful and comfortable. Perfection 
Negative:",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,"Negative: all excellent Positive: Outstanding staff couldn t be more attentive and everything was so personalised to us and our stay
",0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
209,"Positive: Outstanding staff couldn't be more attentive and everything was so personalised to us and our stay
Negative: all excellent",1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
210,"Negative: The room service was not what I expect from an expensive and highly rated restaurant. They didn't refill coffee pods for example and I think they were overall not as efficient as I expect from a great hotel. Front desk staff is very helpful and friendly. Positive: Location was perfect in relation to cafes in marais, love the neighborhood. However not too close to metro quite a walk 6 10 minutes or so. Far from airport but worth it
",0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
211,"Positive: Location was perfect in relation to cafes in marais love the neighborhood. However not too close to metro quite a walk 6 10 minutes or so. Far from airport but worth it
Negative: The room service was not what. I expect from an expensive and highly rated restaurant. They didn't refill coffee pods for example and. I think they were overall not as efficient as. I expect from a great hotel. Front desk staff is very helpful and friendly",1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
212,"Negative: Positive: The staff were so friendly and helpful nothing was too much trouble. The location is fab with west end houses of parliament London. Eye all easy walking distance. Buckingham palace further away but if you like walking it's doable. Close to charring cross tube station and on same street as charring cross train station 
",0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213,Negative: Tried to visit the Fitness centre Spa at 5:00 in the evening but it was closed. Didn't get to see it so I can't comment. Positive: Excellent breakfast and friendly helpful staff. Good location close to the Metro station and walking distance to Sagrada Familia. Nice snack bar area to grab a light meal. We would stay there again.,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
214,"Negative: no tea making facility in room, very noisy could provide ear plugs as road sirens all night long. Positive: lounge area, large bathroom, great service
",0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
215,"Positive: lounge area large bathroom great service
Negative: no tea making facility in room very noisy could provide ear plugs as road sirens all night long",1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
216,"Negative: Concierges not particularly helpful especially the guy who we asked to call. Allard and tell them we were running late and when we got to the restaurant we were told he had cancelled it. I figure this was a miscommunication. Or your bar waiter who got my drink order wrong and blamed it on me my friends laughed as. I had explained it quite well and didn't apologize. Literally told me that's why. I asked you and blamed it on me. Frankly relative to the other top hotels in. Paris the bar is rather unimpressive  Positive: Room nice. Well located for shopping if that's your thing 
",0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
217,"Positive: Room nice. Well located for shopping if that's your thing 
Negative: Concierges not particularly helpful especially the guy who we asked to call Allard and tell them we were running late and when we got to the restaurant we were told he had cancelled it. I figure this was a miscommunication. Or your bar waiter who got my drink order wrong and blamed it on me, my friends laughed as I had explained it quite well and didn't apologize. Literally told me that's why I asked you and blamed it on me. Frankly relative to the other top hotels in Paris the bar is rather unimpressive ",1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
218,"Negative: Positive: The room the lounge and the staff All so kind friendly and helpful. The best place to stay in the City of London 
",0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
219,"Positive: The room the lounge and the staff All so kind friendly and helpfull The best place to stay in the City of London 
Negative:",1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220,"Negative: Positive: We absolutely loved our stay at 41 The staff were so lovely and made us feel at home Would recommend this hotel 
",0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221,"Positive: We absolutely loved our stay at 41. The staff were so lovely and made us feel at home. Would recommend this hotel 
Negative:",1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,"Negative: Positive: Amazing staff and facilities wow. They really took the time to care for us during the stay. Heaps of complimentary things as well
",0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,"Positive: Amazing staff and facilities wow They really took the time to care for us during the stay Heaps of complimentary things as well
Negative:",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,"Negative: Positive: Amazing hotel. Fantastic staff nothing too much trouble. Would throughly recommend and would love to stay again
",0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225,"Positive: Amazing hotel Fantastic staff nothing too much trouble Would throughly recommend and would love to stay again
Negative:",1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226,"Negative: Positive: the accommodations were incredible, we arrived for one night and got upgraded to a lovely suite, the shower tub, outdoor patio, the bed, the sitting room, everything was perfection, the boutique upscale and cozy hotel had the nicest staff and was so lovely to stay in the heart of paris, they served an amazing breakfast that was typical parisian and so quaint and european, it had such great vibes and it exceeded my expectations 
",0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
227,"Positive: the accommodations were incredible we arrived for one night and got upgraded to a lovely suite the shower tub outdoor patio the bed the sitting room everything was perfection the boutique upscale and cozy hotel had the nicest staff and was so lovely to stay in the heart of paris they served an amazing breakfast that was typical parisian and so quaint and european it had such great vibes and it exceeded my expectations 
Negative:",1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
228,"Negative: They needed a few more pillows for the fold out couch and bed but it was otherwise very comfortable. Positive: The staff was very helpful and the rooms were very modern, clean and very quiet. It was a fantastic location 
",0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,"Positive: The staff was very helpful and the rooms were very modern clean and very quiet. It was a fantastic location 
Negative: They needed a few more pillows for the fold out couch and bed but it was otherwise very comfortable ",1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,"Negative: None Positive: The only 5 star hotel in the Marais. My room had an enormous bathtub and a shower stall. The best location 
",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
231,"Positive: The only 5 star hotel in the. Marais. My room had an enormous bathtub and a shower stall. The best location 
Negative: None",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232,"Positive: The staff were so friendly and helpful nothing was too much trouble. The location is fab with west end houses of parliament London. Eye all easy walking distance. Buckingham palace further away but if you like walking it's doable. Close to charring cross tube station and on same street as charring cross train station 
Negative:",1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
233,Positive: Excellent breakfast and friendly helpful staff. Good location close to the Metro station and walking distance to Sagrada Familia. Nice snack bar area to grab a light meal. We would stay there again. Negative: Tried to visit the Fitness centre Spa at 5:00 in the evening but it was closed. Didn't get to see it so I can't comment.,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
234,"Negative: Nothing good really in the hotel plenty of good breakfast places around the area. Smelly room noicy hotel got their stars probably 20 years ago when they did the last renovation. I wouldn't book it again  Positive: great location that's all
",0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
235,Negative: The hotel is terrible they advertise for AC which does not work in the entire building although it was 26 degrees. As the owner do not want to run it. The room telephones are not even connected not even to call reception. The bathroom bath was incredibly dirty. I took pictures never seen this in my entire travels. Overall disgusting. They hotel looks like it got stuck in the 70's and never moved on. Completely obsolete. A disaster never stay there really. How can even booking com have this hotel on its list is a big question mark. That hotel should not even trade. Or Maybe as a hostel. Positive: Nothing.,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
236,"Positive: great location that's all
Negative: Nothing good really in the hotel plenty of good breakfast places around the area. Smelly room noicy hotel got their stars probably 20 years ago when they did the last renovation. I wouldn't book it again ",1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
237,Positive: Nothing. Negative: The hotel is terrible they advertise for AC which does not work in the entire building although it was 26 degrees. As the owner do not want to run it. The room telephones are not even connected not even to call reception. The bathroom bath was incredibly dirty. I took pictures never seen this in my entire travels. Overall disgusting. They hotel looks like it got stuck in the 70's and never moved on. Completely obsolete. A disaster never stay there really. How can even booking com have this hotel on its list is a big question mark. That hotel should not even trade. Or Maybe as a hostel.,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
238,"Negative: The work of hotel personal are bad organised and not professional especially by job handover. They gave keys of a room to different guestes on same day and doubt the guest entered wrong room. They didn't have apologise and were impolite. The room were not cleaned in time  Positive:
",0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
239,Negative: 1. we didn't received what we asked a room with a bath and a double bed 2. no WIFI only in the lobby 3. room was to hot airco didn't worked properly 4. really old fashion and this hotel urgently needs to be refreshed 5. simple breakfast. RESUMED this hotel does not deserve 4 stars at all and can not be recommended at all. We don't understand that booking.com included it in its list. Positive: the location.,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
240,"Positive:
Negative: The work of hotel personal are bad organised and not professional especially by job handover. They gave keys of a room to different guestes on same day and doubt the guest entered wrong room. They didn't have apologise and were impolite. The room were not cleaned in time ",1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
241,Positive: the location. Negative: 1. we didn't received what we asked a room with a bath and a double bed 2. no WIFI only in the lobby 3. room was to hot airco didn't worked properly 4. really old fashion and this hotel urgently needs to be refreshed 5. simple breakfast. RESUMED this hotel does not deserve 4 stars at all and can not be recommended at all. We don't understand that booking.com included it in its list.,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
242,"Negative: First when I arrived at hotel with 3 big luggage n 2 small luggage no one stand up at reception to offer u any helps. No service for my whole stay my phone in the room was not working n I have to go down n tell the staff n yet nothing happen. When I go down again on the next morning staff told me she thought was done but no one even visited my room. Until I check out also no one check on it. Room sofa is all so old n oily  Positive: Location
",0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
243,"Positive: Location
Negative: First when. I arrived at hotel with 3 big luggage n 2 small luggage no one stand up at reception to offer u any helps. No service for my whole stay my phone in the room was not working n. I have to go down n tell the staff n yet nothing happen. When. I go down again on the next morning staff told me she thought was done but no one even visited my room. Until. I check out also no one check on it. Room sofa is all so old n oily ",1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
244,"Negative: The room was very dated and the carpets were stained and dirty. There were only 2 English speaking channels available which we did not expect and the beds were not very comfortable  Positive: The location of the hotel is excellent, many restaurants nearby. The staff were friendly and helpful 
",0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
245,"Positive: The location of the hotel is excellent many restaurants nearby. The staff were friendly and helpful 
Negative: The room was very dated and the carpets were stained and dirty. There were only 2. English speaking channels available which we did not expect and the beds were not very comfortable ",1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
246,"Negative: There are two lifts but they are slow. There were no many variety on the breakfast table. The couch for seating in breakfast hall is not suitable for the table.  Positive: Location was the best. Near the heart of paris. Just a few meters walk to. Champs. Elysses and. Arc de triomphe de. I. Etoile. There is a good. Iranian restaurant just a few meters from the hotel on rue. Washington. The staff was very very friendly. They were very helpful to us to find our lost luggage on the airfrance flight. The backyard garden is very cousy and calm. You can relax and enjoy the shadow of trees there. Rooms that have view to the street are so large and have balcony 
",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
